new_bus_id,epe_bus_id,new_station_id,epe_station_id,voltage_V,lon,lat
1033,ml_st_530_230,530,ml_st_530,230000.0,-51.41715437,-20.31983383
1034,ml_st_531_230,531,ml_st_531,230000.0,-50.692616,-24.040113
1035,ml_st_532_230,532,ml_st_532,230000.0,-54.54451,-25.487949
1036,ml_st_532_138,532,ml_st_532,138000.0,-54.54451,-25.487949
1037,ml_st_533_230,533,ml_st_533,230000.0,-52.5171,-0.651794
1038,ml_st_534_230,534,ml_st_534,230000.0,-51.19611567,0.8604738
1039,ml_st_535_230,535,ml_st_535,230000.0,-49.92118778,-7.07292054
1040,ml_st_535_138,535,ml_st_535,138000.0,-49.92118778,-7.07292054
1041,ml_st_536_230,536,ml_st_536,230000.0,-47.78671161,-1.29576642
1042,ml_st_536_138,536,ml_st_536,138000.0,-47.78671161,-1.29576642
1043,ml_st_537_230,537,ml_st_537,230000.0,-49.082767,-5.341783
1044,ml_st_538_230,538,ml_st_538,230000.0,-44.32947882,-2.70230991
1045,ml_st_539_500,539,ml_st_539,500000.0,-38.87326557,-3.60070608
1046,ml_st_539_230,539,ml_st_539,230000.0,-38.87326557,-3.60070608
1047,ml_st_540_230,540,ml_st_540,230000.0,-39.295835,-3.24194759
1048,ml_st_541_230,541,ml_st_541,230000.0,-50.577171,-18.48532
1049,ml_st_541_138,541,ml_st_541,138000.0,-50.577171,-18.48532
1050,ml_st_542_230,542,ml_st_542,230000.0,-50.986382,-18.72801
1051,ml_st_543_230,543,ml_st_543,230000.0,-51.147741,-18.533552
1052,ml_st_544_500,544,ml_st_544,500000.0,-50.670648,-19.008121
1053,ml_st_544_230,544,ml_st_544,230000.0,-50.670648,-19.008121
1054,ml_st_545_230,545,ml_st_545,230000.0,-38.401518,-3.92758
1055,ml_st_545_69,545,ml_st_545,69000.0,-38.401518,-3.92758
1056,ml_st_546_230,546,ml_st_546,230000.0,-49.911295,-17.297255
1057,ml_st_546_138,546,ml_st_546,138000.0,-49.911295,-17.297255
1058,ml_st_547_230,547,ml_st_547,230000.0,-48.23522,-12.802677
1059,ml_st_548_500,548,ml_st_548,500000.0,-47.460699,-6.582653
1060,ml_st_549_230,549,ml_st_549,230000.0,-47.563461,-5.414823
1061,ml_st_550_230,550,ml_st_550,230000.0,-44.557054,-3.566335
1062,ml_st_551_500,551,ml_st_551,500000.0,-44.35107998,-4.82132507
1063,ml_st_552_230,552,ml_st_552,230000.0,-37.785397,-5.034784
1064,ml_st_553_230,553,ml_st_553,230000.0,-41.03130617,-2.9186591
1065,ml_st_554_230,554,ml_st_554,230000.0,-40.342843,-3.562812
1066,ml_st_555_230,555,ml_st_555,230000.0,-39.67895157,-3.01888241
1067,ml_st_556_230,556,ml_st_556,230000.0,-38.34236757,-8.74901627
1068,ml_st_557_230,557,ml_st_557,230000.0,-38.132565,-9.059572
1069,ml_st_558_230,558,ml_st_558,230000.0,-39.60164308,-3.09505949
1070,ml_st_559_230,559,ml_st_559,230000.0,-39.26042,-3.341375
1071,ml_st_560_230,560,ml_st_560,230000.0,-36.81941348,-5.38065935
1072,ml_st_561_230,561,ml_st_561,230000.0,-35.317336,-5.871564
1073,ml_st_561_69,561,ml_st_561,69000.0,-35.317336,-5.871564
1074,ml_st_562_230,562,ml_st_562,230000.0,-36.91629289,-4.96382843
1075,ml_st_563_230,563,ml_st_563,230000.0,-36.4900276,-5.14731868
1076,ml_st_564_230,564,ml_st_564,230000.0,-35.8863304,-5.09343056
1077,ml_st_564_69,564,ml_st_564,69000.0,-35.8863304,-5.09343056
1078,ml_st_565_230,565,ml_st_565,230000.0,-34.900439,-7.195936
1079,ml_st_566_230,566,ml_st_566,230000.0,-53.818454,-21.540157
1080,ml_st_566_138,566,ml_st_566,138000.0,-53.818454,-21.540157
1081,ml_st_567_230,567,ml_st_567,230000.0,-53.2867696,-23.79267122
1082,ml_st_567_138,567,ml_st_567,138000.0,-53.2867696,-23.79267122
1083,ml_st_568_230,568,ml_st_568,230000.0,-53.448101,-24.88369
1084,ml_st_568_138,568,ml_st_568,138000.0,-53.448101,-24.88369
1085,ml_st_569_230,569,ml_st_569,230000.0,-55.70540105,-30.81444379
1086,ml_st_570_230,570,ml_st_570,230000.0,-38.872653,-3.582011
1087,ml_st_571_230,571,ml_st_571,230000.0,-38.87152651,-3.69371037
1088,ml_st_572_230,572,ml_st_572,230000.0,-36.99659722,-4.98157371
1089,ml_st_573_230,573,ml_st_573,230000.0,-36.163675,-5.116888
1090,ml_st_574_230,574,ml_st_574,230000.0,-36.383187,-5.12441
1091,ml_st_575_230,575,ml_st_575,230000.0,-53.903695,-28.363766
1092,ml_st_576_230,576,ml_st_576,230000.0,-34.921304,-7.20805454
1093,ml_st_577_230,577,ml_st_577,230000.0,-35.018316,-7.858701
1094,ml_st_578_500,578,ml_st_578,500000.0,-36.297511,-8.895409
1095,ml_st_578_230,578,ml_st_578,230000.0,-36.297511,-8.895409
1096,ml_st_579_230,579,ml_st_579,230000.0,-35.016005,-8.397551
1097,ml_st_579_69,579,ml_st_579,69000.0,-35.016005,-8.397551
1098,ml_st_580_230,580,ml_st_580,230000.0,-34.968779,-8.404373
1099,ml_st_581_230,581,ml_st_581,230000.0,-35.025787,-8.357687
1100,ml_st_582_230,582,ml_st_582,230000.0,-35.03185247,-8.37364308
1101,ml_st_582_69,582,ml_st_582,69000.0,-35.03185247,-8.37364308
1102,ml_st_583_230,583,ml_st_583,230000.0,-35.785495,-9.578838
1103,ml_st_583_69,583,ml_st_583,69000.0,-35.785495,-9.578838
1104,ml_st_584_230,584,ml_st_584,230000.0,-38.201065,-9.357936
1105,ml_st_584_69,584,ml_st_584,69000.0,-38.201065,-9.357936
1106,ml_st_585_230,585,ml_st_585,230000.0,-51.12291059,-29.16186179
1107,ml_st_585_69,585,ml_st_585,69000.0,-51.12291059,-29.16186179
1108,ml_st_586_230,586,ml_st_586,230000.0,-38.997823,-12.587414
1109,ml_st_587_230,587,ml_st_587,230000.0,-51.00538524,-29.35211565
1110,ml_st_587_69,587,ml_st_587,69000.0,-51.00538524,-29.35211565
1111,ml_st_588_230,588,ml_st_588,230000.0,-38.27775159,-12.66311291
1112,ml_st_589_230,589,ml_st_589,230000.0,-38.2741047,-12.65924746
1113,ml_st_589_69,589,ml_st_589,69000.0,-38.2741047,-12.65924746
1114,ml_st_590_230,590,ml_st_590,230000.0,-38.302533,-12.69077
1115,ml_st_591_230,591,ml_st_591,230000.0,-38.48172234,-12.7279125
1116,ml_st_592_230,592,ml_st_592,230000.0,-38.57118651,-12.70318296
1117,ml_st_593_230,593,ml_st_593,230000.0,-51.15097318,-29.71733177
1118,ml_st_593_138,593,ml_st_593,138000.0,-51.15097318,-29.71733177
1119,ml_st_594_230,594,ml_st_594,230000.0,-51.14797964,-29.14636948
1120,ml_st_595_230,595,ml_st_595,230000.0,-50.29461792,-29.9613765
1121,ml_st_596_230,596,ml_st_596,230000.0,-42.123286,-19.013205
1122,ml_st_597_230,597,ml_st_597,230000.0,-49.02139412,-26.87463499
1123,ml_st_597_138,597,ml_st_597,138000.0,-49.02139412,-26.87463499
1124,ml_st_598_230,598,ml_st_598,230000.0,-43.4071778,-3.79648561
1125,ml_st_598_69,598,ml_st_598,69000.0,-43.4071778,-3.79648561
1126,ml_st_599_345,599,ml_st_599,345000.0,-43.534293,-21.474313
1127,ml_st_599_138,599,ml_st_599,138000.0,-43.534293,-21.474313
1128,ml_st_600_345,600,ml_st_600,345000.0,-44.624866,-21.293008
1129,ml_st_600_138,600,ml_st_600,138000.0,-44.624866,-21.293008
1130,ml_st_601_500,601,ml_st_601,500000.0,-44.29611665,-3.02114832
1131,ml_st_602_500,602,ml_st_602,500000.0,-41.76443438,-3.12381147
1132,ml_st_602_230,602,ml_st_602,230000.0,-41.76443438,-3.12381147
1133,ml_st_603_500,603,ml_st_603,500000.0,-41.02945861,-3.77197535
1134,ml_st_603_230,603,ml_st_603,230000.0,-41.02945861,-3.77197535
1135,ml_st_604_500,604,ml_st_604,500000.0,-41.18840428,-3.89944502
1136,ml_st_604_230,604,ml_st_604,230000.0,-41.18840428,-3.89944502
1137,ml_st_605_500,605,ml_st_605,500000.0,-41.33972081,-10.8744055
1138,ml_st_605_230,605,ml_st_605,230000.0,-41.33972081,-10.8744055
1139,ml_st_606_500,606,ml_st_606,500000.0,-38.924601,-7.344309
1140,ml_st_607_500,607,ml_st_607,500000.0,-44.031349,-10.60020951
1141,ml_st_608_500,608,ml_st_608,500000.0,-40.6386838,-8.03407875
1142,ml_st_608_230,608,ml_st_608,230000.0,-40.6386838,-8.03407875
1143,ml_st_609_500,609,ml_st_609,500000.0,-41.9719281,-18.80961054
1144,ml_st_609_230,609,ml_st_609,230000.0,-41.9719281,-18.80961054
1145,ml_st_610_230,610,ml_st_610,230000.0,-51.00347319,-27.6368872
1146,ml_st_611_500,611,ml_st_611,500000.0,-43.76939559,-22.6544702
1147,ml_st_612_230,612,ml_st_612,230000.0,-40.10690367,-19.4027047
1148,ml_st_612_138,612,ml_st_612,138000.0,-40.10690367,-19.4027047
1149,ml_st_613_230,613,ml_st_613,230000.0,-39.89212286,-18.75493805
1150,ml_st_613_138,613,ml_st_613,138000.0,-39.89212286,-18.75493805
1151,ml_st_614_230,614,ml_st_614,230000.0,-45.41080432,-22.92232322
1152,ml_st_615_230,615,ml_st_615,230000.0,-47.45723854,-23.37988136
1153,ml_st_616_230,616,ml_st_616,230000.0,-51.15756043,-29.14779968
1154,ml_st_617_230,617,ml_st_617,230000.0,-47.26432318,-23.53772881
1155,ml_st_618_500,618,ml_st_618,500000.0,-43.64362648,-22.72030947
1156,ml_st_619_230,619,ml_st_619,230000.0,-53.67796585,-25.50852139
1157,ml_st_620_230,620,ml_st_620,230000.0,-39.73031415,-17.56981143
1158,ml_st_620_138,620,ml_st_620,138000.0,-39.73031415,-17.56981143
1159,ml_st_621_230,621,ml_st_621,230000.0,-51.90204686,-29.43728179
1160,ml_st_621_69,621,ml_st_621,69000.0,-51.90204686,-29.43728179
1161,ml_st_622_230,622,ml_st_622,230000.0,-37.29127798,-4.85397757
1162,ml_st_622_69,622,ml_st_622,69000.0,-37.29127798,-4.85397757
1163,ml_st_623_230,623,ml_st_623,230000.0,-52.79558388,-29.64947258
1164,ml_st_623_69,623,ml_st_623,69000.0,-52.79558388,-29.64947258
1165,ml_st_624_230,624,ml_st_624,230000.0,-51.16358525,-30.12430058
1166,ml_st_624_69,624,ml_st_624,69000.0,-51.16358525,-30.12430058
1167,ml_st_625_230,625,ml_st_625,230000.0,-40.68301499,-7.39099364
1168,ml_st_626_230,626,ml_st_626,230000.0,-40.71568936,-7.56211046
1169,ml_st_626_138,626,ml_st_626,138000.0,-40.71568936,-7.56211046
1170,ml_st_627_230,627,ml_st_627,230000.0,-40.75836223,-7.47613296
1171,ml_st_628_230,628,ml_st_628,230000.0,-35.65671445,-5.18181464
1172,ml_st_628_69,628,ml_st_628,69000.0,-35.65671445,-5.18181464
1173,ml_st_629_230,629,ml_st_629,230000.0,-36.52533204,-6.06195023
1174,ml_st_629_69,629,ml_st_629,69000.0,-36.52533204,-6.06195023
1175,ml_st_630_230,630,ml_st_630,230000.0,-45.49076594,-12.84397899
1176,ml_st_630_138,630,ml_st_630,138000.0,-45.49076594,-12.84397899
1177,ml_st_631_230,631,ml_st_631,230000.0,-48.63030456,-26.29200921
1178,ml_st_632_440,632,ml_st_632,440000.0,-47.57119747,-22.63435464
1179,ml_st_632_138,632,ml_st_632,138000.0,-47.57119747,-22.63435464
1180,ml_st_633_230,633,ml_st_633,230000.0,-40.67623217,-7.77134399
1181,ml_st_634_230,634,ml_st_634,230000.0,-40.61325082,-10.58423848
1182,ml_st_635_230,635,ml_st_635,230000.0,-50.60165463,-24.29153939
1183,ml_st_636_230,636,ml_st_636,230000.0,-42.62471909,-14.03024543
1184,ml_st_636_69,636,ml_st_636,69000.0,-42.62471909,-14.03024543
1185,ml_st_637_230,637,ml_st_637,230000.0,-44.10760183,-12.58366651
1186,ml_st_638_500,638,ml_st_638,500000.0,-44.35245685,-4.82075455
1187,ml_st_639_230,639,ml_st_639,230000.0,-34.986276,-8.17808656
1188,ml_st_639_69,639,ml_st_639,69000.0,-34.986276,-8.17808656
1189,ml_st_640_230,640,ml_st_640,230000.0,-35.444508,-5.552206
1190,ml_st_641_230,641,ml_st_641,230000.0,-44.33723479,-2.58912435
1191,ml_st_642_230,642,ml_st_642,230000.0,-49.31783772,-25.20080871
1192,ml_st_643_230,643,ml_st_643,230000.0,-38.88855898,-3.54657916
1193,ml_st_644_440,644,ml_st_644,440000.0,-47.112452,-22.735032
1194,ml_st_644_138,644,ml_st_644,138000.0,-47.112452,-22.735032
1195,ml_st_645_230,645,ml_st_645,230000.0,-35.01989144,-7.86360203
1196,ml_st_646_230,646,ml_st_646,230000.0,-35.90840799,-7.29533855
1197,ml_st_647_230,647,ml_st_647,230000.0,-43.03375591,-19.58729781
1198,ml_st_648_230,648,ml_st_648,230000.0,-46.43205327,-23.8749343
1199,ml_st_649_230,649,ml_st_649,230000.0,-46.6777821,-23.69959559
1200,ml_st_650_345,650,ml_st_650,345000.0,-43.86365994,-20.19090616
1201,ml_st_650_138,650,ml_st_650,138000.0,-43.86365994,-20.19090616
1202,ml_st_651_230,651,ml_st_651,230000.0,-49.31784366,-25.23455201
1203,ml_st_651_138,651,ml_st_651,138000.0,-49.31784366,-25.23455201
1204,ml_st_652_230,652,ml_st_652,230000.0,-39.8893982,-2.96552085
1205,ml_st_653_230,653,ml_st_653,230000.0,-42.66027593,-11.11700174
1206,ml_st_653_138,653,ml_st_653,138000.0,-42.66027593,-11.11700174
1207,ml_st_654_500,654,ml_st_654,500000.0,-56.773427,-9.34110893
1208,ml_st_655_230,655,ml_st_655,230000.0,-51.16640798,-18.81013533
1209,ml_st_656_230,656,ml_st_656,230000.0,-51.00820553,-18.78953911
1210,ml_st_657_230,657,ml_st_657,230000.0,-51.00182698,-18.72296389
1211,ml_st_658_230,658,ml_st_658,230000.0,-50.75171405,-19.14346565
1212,ml_st_659_230,659,ml_st_659,230000.0,-50.64635961,-19.12041359
1213,ml_st_660_230,660,ml_st_660,230000.0,-51.89997605,-3.43828492
1214,ml_st_660_69,660,ml_st_660,69000.0,-51.89997605,-3.43828492
1215,ml_st_661_500,661,ml_st_661,500000.0,-55.6717653,-28.25492045
1216,ml_st_662_230,662,ml_st_662,230000.0,-50.80241982,-30.27926839
1217,ml_st_663_230,663,ml_st_663,230000.0,-36.73266039,-8.90821286
1218,ml_st_664_230,664,ml_st_664,230000.0,-36.73613182,-8.75945144
1219,ml_st_665_500,665,ml_st_665,500000.0,-53.69049431,-31.57102619
1220,ml_st_665_230,665,ml_st_665,230000.0,-53.69049431,-31.57102619
1221,ml_st_666_230,666,ml_st_666,230000.0,-40.58044411,-7.39763187
1222,ml_st_666_138,666,ml_st_666,138000.0,-40.58044411,-7.39763187
1223,ml_st_667_230,667,ml_st_667,230000.0,-40.62514632,-8.00259817
1224,ml_st_668_230,668,ml_st_668,230000.0,-35.33985152,-7.86240972
1225,ml_st_669_230,669,ml_st_669,230000.0,-41.22882547,-10.9703317
1226,ml_st_670_230,670,ml_st_670,230000.0,-35.92838845,-5.11953695
1227,ml_st_671_230,671,ml_st_671,230000.0,-37.30596006,-4.78693492
1228,ml_st_672_230,672,ml_st_672,230000.0,-39.73738349,-3.00318673
1229,ml_st_673_230,673,ml_st_673,230000.0,-43.35242549,-13.30991936
1230,ml_st_674_230,674,ml_st_674,230000.0,-41.49045541,-11.98151374
1231,ml_st_675_230,675,ml_st_675,230000.0,-40.93120052,-10.00766381
1232,ml_st_676_230,676,ml_st_676,230000.0,-41.53276319,-14.03170889
1233,ml_st_677_500,677,ml_st_677,500000.0,-42.55642477,-8.19380943
1234,ml_st_678_525,678,ml_st_678,525000.0,-53.78074077,-31.45109043
1235,ml_st_679_500,679,ml_st_679,500000.0,-42.59615665,-2.72835054
1236,ml_st_680_230,680,ml_st_680,230000.0,-41.02807539,-9.2863429
1237,ml_st_681_230,681,ml_st_681,230000.0,-36.9377529,-5.03144935
1238,ml_st_682_230,682,ml_st_682,230000.0,-35.78580237,-5.26755255
1239,ml_st_683_230,683,ml_st_683,230000.0,-41.45804035,-11.86072991
1240,ml_st_684_230,684,ml_st_684,230000.0,-51.29126962,0.85206859
1241,ml_st_685_230,685,ml_st_685,230000.0,-41.08979248,-9.85704559
1242,ml_st_686_230,686,ml_st_686,230000.0,-41.31553669,-11.5932467
1243,ml_st_687_500,687,ml_st_687,500000.0,-40.38498731,-14.51536784
1244,ml_st_687_230,687,ml_st_687,230000.0,-40.38498731,-14.51536784
1245,ml_st_688_230,688,ml_st_688,230000.0,-42.63239655,-14.3950284
1246,ml_st_689_230,689,ml_st_689,230000.0,-38.20849613,-12.49939402
1247,ml_st_690_230,690,ml_st_690,230000.0,-54.09523374,-25.27184594
1248,ml_st_691_230,691,ml_st_691,230000.0,-49.25319176,-25.43699417
1249,ml_st_692_230,692,ml_st_692,230000.0,-50.51461971,-5.78606394
1250,ml_st_693_230,693,ml_st_693,230000.0,-50.14243069,-6.02701614
1251,ml_st_694_500,694,ml_st_694,500000.0,-37.04919672,-5.13162498
1252,ml_st_695_230,695,ml_st_695,230000.0,-42.60935817,-14.10285171
1253,ml_st_696_230,696,ml_st_696,230000.0,-42.68148319,-14.12868012
1254,ml_st_697_230,697,ml_st_697,230000.0,-42.49332785,-14.18625357
1255,ml_st_698_230,698,ml_st_698,230000.0,-42.47871541,-14.13809921
1256,ml_st_699_230,699,ml_st_699,230000.0,-50.73508939,-24.25268273
1257,ml_st_700_230,700,ml_st_700,230000.0,-37.83674591,-4.43902435
1258,ml_st_701_500,701,ml_st_701,500000.0,-45.29051057,-10.09783433
1259,ml_st_702_500,702,ml_st_702,500000.0,-57.01870168,-9.18085082
1260,ml_st_703_230,703,ml_st_703,230000.0,-41.04331222,-3.9068491
1261,ml_st_704_230,704,ml_st_704,230000.0,-44.08365262,-12.60440104
1262,ml_st_705_230,705,ml_st_705,230000.0,-40.43746463,-10.35532538
1263,ml_st_706_230,706,ml_st_706,230000.0,-40.48925374,-9.53319257
1264,ml_st_707_230,707,ml_st_707,230000.0,-41.56875767,-10.67168076
1265,ml_st_708_230,708,ml_st_708,230000.0,-41.32898757,-11.10329423
1266,ml_st_709_230,709,ml_st_709,230000.0,-36.03208007,-5.17627375
1267,ml_st_710_230,710,ml_st_710,230000.0,-40.51698481,-10.4578568
1268,ml_st_711_500,711,ml_st_711,500000.0,-41.00618701,-9.74899494
1269,ml_st_712_230,712,ml_st_712,230000.0,-42.66680293,-11.06786628
1270,ml_st_713_230,713,ml_st_713,230000.0,-36.54528267,-6.26495124
1271,ml_st_714_230,714,ml_st_714,230000.0,-37.98948733,-6.96613682
1272,ml_st_715_230,715,ml_st_715,230000.0,-38.30893561,-12.65318739
1273,ml_st_716_230,716,ml_st_716,230000.0,-38.34843793,-12.62152531
1274,ml_st_717_230,717,ml_st_717,230000.0,-38.36965558,-12.62182405
1275,ml_st_718_230,718,ml_st_718,230000.0,-38.34449894,-12.39918484
1276,ml_st_719_230,719,ml_st_719,230000.0,-39.72726312,-14.17903301
1277,ml_st_720_230,720,ml_st_720,230000.0,-38.47629588,-12.76567108
1278,ml_st_721_230,721,ml_st_721,230000.0,-50.31825325,-30.30073539
1279,ml_st_722_230,722,ml_st_722,230000.0,-37.79170836,-5.03733638
1280,ml_st_723_230,723,ml_st_723,230000.0,-52.87564492,-22.60063588
1281,ml_st_723_138,723,ml_st_723,138000.0,-52.87564492,-22.60063588
1282,ml_st_724_440,724,ml_st_724,440000.0,-51.16051901,-21.64127441
1283,ml_st_725_440,725,ml_st_725,440000.0,-50.28113246,-21.14530026
1284,ml_st_726_230,726,ml_st_726,230000.0,-35.7755222,-5.33467933
1285,ml_st_727_500,727,ml_st_727,500000.0,-45.97180678,-15.75254124
1286,ml_st_728_500,728,ml_st_728,500000.0,-41.48104293,-17.00844614
1287,ml_st_729_500,729,ml_st_729,500000.0,-41.44854434,-19.89573286
1288,ml_st_730_500,730,ml_st_730,500000.0,-44.3109567,-2.67803287
1289,ml_st_730_230,730,ml_st_730,230000.0,-44.3109567,-2.67803287
1290,ml_st_730_69,730,ml_st_730,69000.0,-44.3109567,-2.67803287
1291,ml_st_731_230,731,ml_st_731,230000.0,-37.84122739,-8.35564624
1292,ml_st_732_230,732,ml_st_732,230000.0,-37.35865674,-8.06385617
1293,ml_st_733_230,733,ml_st_733,230000.0,-38.16824052,-8.6588685
1294,ml_st_734_230,734,ml_st_734,230000.0,-38.29795325,-8.70980633
1295,ml_st_735_230,735,ml_st_735,230000.0,-38.36712079,-8.76967031
1296,ml_st_736_230,736,ml_st_736,230000.0,-39.20218853,-8.10573737
1297,ml_st_737_230,737,ml_st_737,230000.0,-39.33570079,-8.24090145
1298,ml_st_738_230,738,ml_st_738,230000.0,-39.45992114,-8.52467347
1299,ml_st_739_230,739,ml_st_739,230000.0,-37.6473407,-4.60536894
1300,ml_st_740_230,740,ml_st_740,230000.0,-41.46620479,-10.4545942
1301,ml_st_741_440,741,ml_st_741,440000.0,-48.80846497,-22.53880077
1302,ml_st_742_500,742,ml_st_742,500000.0,-41.42563605,-8.58936817
1303,ml_st_742_230,742,ml_st_742,230000.0,-41.42563605,-8.58936817
1304,ml_st_743_230,743,ml_st_743,230000.0,-35.4893235,-5.24535277
1305,ml_st_744_230,744,ml_st_744,230000.0,-49.10435001,-28.54088654
1306,ml_st_744_138,744,ml_st_744,138000.0,-49.10435001,-28.54088654
1307,ml_st_744_69,744,ml_st_744,69000.0,-49.10435001,-28.54088654
1308,ml_st_745_525,745,ml_st_745,525000.0,-49.40948056,-28.55645833
1309,ml_st_745_230,745,ml_st_745,230000.0,-49.40948056,-28.55645833
1310,ml_st_746_230,746,ml_st_746,230000.0,-43.4112608,-4.88354715
1311,ml_st_746_69,746,ml_st_746,69000.0,-43.4112608,-4.88354715
1312,ml_st_747_230,747,ml_st_747,230000.0,-51.47154137,-29.17546277
1313,ml_st_747_69,747,ml_st_747,69000.0,-51.47154137,-29.17546277
1314,ml_st_748_500,748,ml_st_748,500000.0,-36.98467635,-6.9127282
1315,ml_st_749_500,749,ml_st_749,500000.0,-45.08757833,-22.76541783
1316,ml_st_749_230,749,ml_st_749,230000.0,-45.08757833,-22.76541783
1317,ml_st_750_230,750,ml_st_750,230000.0,-54.69787028,-22.22525241
1318,ml_st_750_138,750,ml_st_750,138000.0,-54.69787028,-22.22525241
1319,ml_st_751_230,751,ml_st_751,230000.0,-38.91214506,-5.30491768
1320,ml_st_751_69,751,ml_st_751,69000.0,-38.91214506,-5.30491768
1321,ml_st_752_525,752,ml_st_752,525000.0,-50.32155319,-25.09280067
1322,ml_st_752_230,752,ml_st_752,230000.0,-50.32155319,-25.09280067
1323,ml_st_753_230,753,ml_st_753,230000.0,-37.96756634,-5.27083635
1324,ml_st_754_500,754,ml_st_754,500000.0,-42.61027767,-12.32367366
1325,ml_st_755_230,755,ml_st_755,230000.0,-37.29036824,-9.3535015
1326,ml_st_756_230,756,ml_st_756,230000.0,-39.27293633,-14.85784006
1327,ml_st_757_500,757,ml_st_757,500000.0,-44.0903127,-18.67212911
1328,ml_st_757_345,757,ml_st_757,345000.0,-44.0903127,-18.67212911
1329,ml_st_758_230,758,ml_st_758,230000.0,-51.235665,-23.38905404
1330,ml_st_758_138,758,ml_st_758,138000.0,-51.235665,-23.38905404
1331,ml_st_759_500,759,ml_st_759,500000.0,-47.43826803,-20.01284936
1332,ml_st_759_345,759,ml_st_759,345000.0,-47.43826803,-20.01284936
1333,ml_st_760_345,760,ml_st_760,345000.0,-47.438129,-20.019145
1334,ml_st_760_138,760,ml_st_760,138000.0,-47.438129,-20.019145
1335,ml_st_761_500,761,ml_st_761,500000.0,-49.68473997,-6.07897297
1336,ml_st_762_230,762,ml_st_762,230000.0,-51.14537863,-26.13436936
1337,ml_st_763_525,763,ml_st_763,525000.0,-51.52939799,-30.04809934
1338,ml_st_763_230,763,ml_st_763,230000.0,-51.52939799,-30.04809934
1339,ml_st_764_525,764,ml_st_764,525000.0,-53.68915153,-31.57011196
1340,ml_st_764_230,764,ml_st_764,230000.0,-53.68915153,-31.57011196
1341,ml_st_765_500,765,ml_st_765,500000.0,-45.58638776,-23.0632245
1342,ml_st_765_440,765,ml_st_765,440000.0,-45.58638776,-23.0632245
1343,ml_st_765_230,765,ml_st_765,230000.0,-45.58638776,-23.0632245
1344,ml_st_765_138,765,ml_st_765,138000.0,-45.58638776,-23.0632245
1345,ml_st_766_230,766,ml_st_766,230000.0,-60.67479388,2.96303017
1346,ml_st_767_230,767,ml_st_767,230000.0,-42.57603404,-14.35414171
1347,ml_st_768_230,768,ml_st_768,230000.0,-42.56192267,-14.54211619
1348,ml_st_769_230,769,ml_st_769,230000.0,-55.75400098,-30.78614463
1349,ml_st_770_230,770,ml_st_770,230000.0,-51.59755705,-25.43321818
1350,ml_st_770_138,770,ml_st_770,138000.0,-51.59755705,-25.43321818
1351,ml_st_771_230,771,ml_st_771,230000.0,-43.10706121,-19.80878123
1352,ml_st_772_500,772,ml_st_772,500000.0,-43.33394824,-19.59910737
1353,ml_st_772_230,772,ml_st_772,230000.0,-43.33394824,-19.59910737
1354,ml_st_773_500,773,ml_st_773,500000.0,-40.10551217,-2.93578047
1355,ml_st_773_230,773,ml_st_773,230000.0,-40.10551217,-2.93578047
1356,ml_st_774_230,774,ml_st_774,230000.0,-50.05812218,-24.77565263
1357,ml_st_775_230,775,ml_st_775,230000.0,-42.69253855,-13.8884591
1358,ml_st_776_230,776,ml_st_776,230000.0,-35.80167382,-5.16202109
1359,ml_st_777_230,777,ml_st_777,230000.0,-39.34922312,-3.30192729
1360,ml_st_778_230,778,ml_st_778,230000.0,-42.61742192,-14.41865601
1361,ml_st_778_69,778,ml_st_778,69000.0,-42.61742192,-14.41865601
1362,ml_st_779_230,779,ml_st_779,230000.0,0.0,0.0
